Area Code,State,Market,Market Size,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,ProductId,Date,Product Type,Product,Type
225,Louisiana,South,Small Market,34,71,120,49,37,15,454,6,11/1/2010 0:00,Espresso,Decaf Espresso,Decaf
225,Louisiana,South,Small Market,27,63,106,43,36,13,466,6,12/1/2010 0:00,Espresso,Decaf Espresso,Decaf
225,Louisiana,South,Small Market,39,65,109,45,34,14,410,6,5/1/2011 0:00,Espresso,Decaf Espresso,Decaf
225,Louisiana,South,Small Market,32,59,98,40,33,12,443,6,6/1/2011 0:00,Espresso,Decaf Espresso,Decaf
225,Louisiana,South,Small Market,29,54,89,36,31,11,462,6,7/1/2011 0:00,Espresso,Decaf Espresso,Decaf
225,Louisiana,South,Small Market,36,63,111,48,27,15,593,8,6/1/2010 0:00,Herbal Tea,Chamomile,Decaf
225,Louisiana,South,Small Market,87,133,236,103,46,33,564,8,10/1/2010 0:00,Herbal Tea,Chamomile,Decaf
225,Louisiana,South,Small Market,77,120,214,94,43,31,540,8,12/1/2010 0:00,Herbal Tea,Chamomile,Decaf
225,Louisiana,South,Small Market,42,107,193,86,65,32,484,9,2/1/2010 0:00,Herbal Tea,Lemon,Decaf
225,Louisiana,South,Small Market,25,83,150,67,58,25,599,9,9/1/2010 0:00,Herbal Tea,Lemon,Decaf
225,Louisiana,South,Small Market,39,88,159,72,56,27,606,9,8/1/2011 0:00,Herbal Tea,Lemon,Decaf
225,Louisiana,South,Small Market,50,98,189,79,64,30,593,9,10/1/2011 0:00,Herbal Tea,Lemon,Decaf
225,Louisiana,South,Small Market,1,87,160,63,86,57,187,4,3/1/2011 0:00,Espresso,Caffe Latte,Regular
225,Louisiana,South,Small Market,-4,75,127,53,73,48,-267,4,6/1/2011 0:00,Espresso,Caffe Latte,Regular
225,Louisiana,South,Small Market,-8,66,112,47,67,42,-395,4,7/1/2011 0:00,Espresso,Caffe Latte,Regular
225,Louisiana,South,Small Market,-4,76,140,55,79,49,-1053,4,12/1/2011 0:00,Espresso,Caffe Latte,Regular
234,Ohio,Central,Major Market,19,62,108,46,43,15,415,1,8/1/2010 0:00,Coffee,Amaretto,Regular
234,Ohio,Central,Major Market,49,79,147,59,46,19,411,1,11/1/2011 0:00,Coffee,Amaretto,Regular
234,Ohio,Central,Major Market,43,73,135,54,44,17,424,1,12/1/2011 0:00,Coffee,Amaretto,Regular
234,Ohio,Central,Major Market,19,51,85,34,32,10,428,2,8/1/2010 0:00,Coffee,Columbian,Regular
234,Ohio,Central,Major Market,33,61,102,42,34,13,384,2,5/1/2011 0:00,Coffee,Columbian,Regular
234,Ohio,Central,Major Market,26,55,92,38,33,12,414,2,6/1/2011 0:00,Coffee,Columbian,Regular
234,Ohio,Central,Major Market,25,51,84,34,31,10,432,2,7/1/2011 0:00,Coffee,Columbian,Regular
234,Ohio,Central,Major Market,47,68,121,46,36,14,424,2,11/1/2011 0:00,Coffee,Columbian,Regular
234,Ohio,Central,Major Market,-3,74,126,52,77,47,509,3,9/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
234,Ohio,Central,Major Market,-3,75,127,53,72,48,458,3,5/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
234,Ohio,Central,Major Market,-8,63,106,44,64,40,496,3,6/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
234,Ohio,Central,Major Market,-7,71,130,51,76,46,503,3,10/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
234,Ohio,Central,Major Market,98,170,340,170,72,47,1073,5,2/1/2010 0:00,Espresso,Caffe Mocha,Regular
234,Ohio,Central,Major Market,154,171,382,170,76,47,1091,5,1/1/2011 0:00,Espresso,Caffe Mocha,Regular
234,Ohio,Central,Major Market,159,182,387,181,75,50,1283,5,11/1/2011 0:00,Espresso,Caffe Mocha,Regular
234,Ohio,Central,Major Market,15,71,129,58,56,22,325,6,3/1/2010 0:00,Espresso,Decaf Espresso,Decaf
234,Ohio,Central,Major Market,15,32,53,21,17,5,449,8,3/1/2010 0:00,Herbal Tea,Chamomile,Decaf
234,Ohio,Central,Major Market,22,32,56,21,17,5,449,8,3/1/2011 0:00,Herbal Tea,Chamomile,Decaf
234,Ohio,Central,Major Market,24,32,56,21,16,5,454,8,4/1/2011 0:00,Herbal Tea,Chamomile,Decaf
234,Ohio,Central,Major Market,79,141,235,94,62,31,697,11,5/1/2010 0:00,Tea,Darjeeling,Regular
234,Ohio,Central,Major Market,103,172,286,114,69,37,810,11,8/1/2010 0:00,Tea,Darjeeling,Regular
234,Ohio,Central,Major Market,65,123,205,82,58,27,788,11,10/1/2010 0:00,Tea,Darjeeling,Regular
234,Ohio,Central,Major Market,144,155,285,112,58,34,502,12,4/1/2011 0:00,Tea,Earl Grey,Regular
234,Ohio,Central,Major Market,120,134,245,96,53,29,666,12,9/1/2011 0:00,Tea,Earl Grey,Regular
239,Florida,East,Major Market,52,77,130,53,25,14,803,13,5/1/2010 0:00,Tea,Green Tea,Regular
239,Florida,East,Major Market,44,48,91,33,21,9,777,13,1/1/2011 0:00,Tea,Green Tea,Regular
239,Florida,East,Major Market,80,85,143,59,25,16,842,13,6/1/2011 0:00,Tea,Green Tea,Regular
239,Florida,East,Major Market,80,85,143,59,25,16,870,13,7/1/2011 0:00,Tea,Green Tea,Regular
239,Florida,East,Major Market,9,111,190,79,102,72,551,5,1/1/2010 0:00,Espresso,Caffe Mocha,Regular
239,Florida,East,Major Market,18,134,230,96,116,87,683,5,10/1/2010 0:00,Espresso,Caffe Mocha,Regular
239,Florida,East,Major Market,14,111,213,79,107,72,551,5,1/1/2011 0:00,Espresso,Caffe Mocha,Regular
239,Florida,East,Major Market,44,173,294,124,131,112,717,5,7/1/2011 0:00,Espresso,Caffe Mocha,Regular
239,Florida,East,Major Market,60,116,202,86,56,28,547,6,10/1/2010 0:00,Espresso,Decaf Espresso,Decaf
239,Florida,East,Major Market,48,62,109,48,25,15,593,8,6/1/2011 0:00,Herbal Tea,Chamomile,Decaf
239,Florida,East,Major Market,13,66,120,54,53,20,312,9,1/1/2010 0:00,Herbal Tea,Lemon,Decaf
239,Florida,East,Major Market,47,92,170,78,45,24,995,10,5/1/2010 0:00,Herbal Tea,Mint,Decaf
239,Florida,East,Major Market,76,103,187,86,45,26,1081,10,7/1/2011 0:00,Herbal Tea,Mint,Decaf
239,Florida,East,Major Market,44,48,90,32,21,8,821,11,1/1/2011 0:00,Tea,Darjeeling,Regular
239,Florida,East,Major Market,52,62,104,43,22,12,864,11,6/1/2011 0:00,Tea,Darjeeling,Regular
253,Washington,West,Small Market,58,104,175,71,46,22,373,2,5/1/2010 0:00,Coffee,Columbian,Regular
253,Washington,West,Small Market,58,104,176,72,46,23,461,2,12/1/2010 0:00,Coffee,Columbian,Regular
253,Washington,West,Small Market,80,104,173,71,43,22,373,2,5/1/2011 0:00,Coffee,Columbian,Regular
253,Washington,West,Small Market,104,125,209,86,46,27,463,2,7/1/2011 0:00,Coffee,Columbian,Regular
253,Washington,West,Small Market,74,93,166,63,43,20,446,2,11/1/2011 0:00,Coffee,Columbian,Regular
253,Washington,West,Small Market,16,129,221,92,113,83,599,3,5/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
253,Washington,West,Small Market,16,130,224,94,114,85,694,3,11/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
253,Washington,West,Small Market,22,128,234,92,113,83,541,3,2/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
253,Washington,West,Small Market,22,129,219,92,105,83,599,3,5/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
253,Washington,West,Small Market,3,90,155,65,87,58,513,13,2/1/2010 0:00,Tea,Green Tea,Regular
253,Washington,West,Small Market,0,87,150,63,87,57,521,13,4/1/2010 0:00,Tea,Green Tea,Regular
253,Washington,West,Small Market,-5,66,113,47,71,42,622,13,7/1/2010 0:00,Tea,Green Tea,Regular
253,Washington,West,Small Market,-11,61,104,44,64,39,617,13,8/1/2011 0:00,Tea,Green Tea,Regular
253,Washington,West,Small Market,13,66,120,54,53,20,312,5,1/1/2010 0:00,Espresso,Caffe Mocha,Regular
253,Washington,West,Small Market,12,65,118,53,53,20,306,5,2/1/2010 0:00,Espresso,Caffe Mocha,Regular
253,Washington,West,Small Market,12,66,120,54,54,20,301,5,3/1/2010 0:00,Espresso,Caffe Mocha,Regular
253,Washington,West,Small Market,15,70,127,57,55,21,313,5,4/1/2010 0:00,Espresso,Caffe Mocha,Regular
253,Washington,West,Small Market,23,82,149,67,59,25,391,5,9/1/2010 0:00,Espresso,Caffe Mocha,Regular
253,Washington,West,Small Market,16,70,126,56,54,21,385,5,10/1/2010 0:00,Espresso,Caffe Mocha,Regular
253,Washington,West,Small Market,49,96,177,81,47,25,1046,6,6/1/2010 0:00,Espresso,Decaf Espresso,Decaf
253,Washington,West,Small Market,56,103,189,86,47,26,1081,6,7/1/2010 0:00,Espresso,Decaf Espresso,Decaf
253,Washington,West,Small Market,48,94,174,80,46,24,1055,6,10/1/2010 0:00,Espresso,Decaf Espresso,Decaf
253,Washington,West,Small Market,51,96,176,80,45,24,1079,6,12/1/2010 0:00,Espresso,Decaf Espresso,Decaf
253,Washington,West,Small Market,106,176,292,116,70,38,962,8,4/1/2010 0:00,Herbal Tea,Chamomile,Decaf
253,Washington,West,Small Market,91,155,258,103,64,33,1130,8,9/1/2010 0:00,Herbal Tea,Chamomile,Decaf
253,Washington,West,Small Market,109,140,230,92,57,30,1102,8,6/1/2011 0:00,Herbal Tea,Chamomile,Decaf
253,Washington,West,Small Market,104,135,223,90,56,29,1139,8,8/1/2011 0:00,Herbal Tea,Chamomile,Decaf
253,Washington,West,Small Market,156,174,308,115,69,37,1166,8,12/1/2011 0:00,Herbal Tea,Chamomile,Decaf
253,Washington,West,Small Market,45,70,118,48,25,13,839,9,8/1/2010 0:00,Herbal Tea,Lemon,Decaf
253,Washington,West,Small Market,55,64,106,43,22,12,822,9,6/1/2011 0:00,Herbal Tea,Lemon,Decaf
253,Washington,West,Small Market,65,68,123,47,24,13,834,9,11/1/2011 0:00,Herbal Tea,Lemon,Decaf
253,Washington,West,Small Market,45,84,133,49,39,15,342,11,4/1/2010 0:00,Tea,Darjeeling,Regular
253,Washington,West,Small Market,42,79,126,47,37,14,366,11,8/1/2010 0:00,Tea,Darjeeling,Regular
253,Washington,West,Small Market,109,113,201,67,45,20,400,11,1/1/2011 0:00,Tea,Darjeeling,Regular
253,Washington,West,Small Market,67,84,142,49,39,15,342,11,4/1/2011 0:00,Tea,Darjeeling,Regular
253,Washington,West,Small Market,45,66,114,41,36,12,320,11,12/1/2011 0:00,Tea,Darjeeling,Regular
253,Washington,West,Small Market,48,89,150,61,41,19,390,12,1/1/2010 0:00,Tea,Earl Grey,Regular
253,Washington,West,Small Market,38,77,129,52,39,16,376,12,3/1/2010 0:00,Tea,Earl Grey,Regular
253,Washington,West,Small Market,30,68,114,46,38,14,388,12,4/1/2010 0:00,Tea,Earl Grey,Regular
253,Washington,West,Small Market,42,63,113,43,35,13,466,12,12/1/2011 0:00,Tea,Earl Grey,Regular
253,Washington,West,Small Market,35,63,112,49,28,16,611,4,3/1/2010 0:00,Espresso,Caffe Latte,Regular
253,Washington,West,Small Market,11,30,52,22,19,7,570,4,11/1/2010 0:00,Espresso,Caffe Latte,Regular
253,Washington,West,Small Market,13,32,56,24,19,7,567,4,12/1/2010 0:00,Espresso,Caffe Latte,Regular
253,Washington,West,Small Market,52,62,117,48,27,15,617,4,2/1/2011 0:00,Espresso,Caffe Latte,Regular
254,Texas,South,Major Market,112,152,256,104,40,29,821,5,5/1/2010 0:00,Espresso,Caffe Mocha,Regular
254,Texas,South,Major Market,197,179,322,123,46,34,959,5,12/1/2011 0:00,Espresso,Caffe Mocha,Regular
254,Texas,South,Major Market,121,124,208,86,33,24,499,6,5/1/2011 0:00,Espresso,Decaf Espresso,Decaf
254,Texas,South,Major Market,135,136,228,94,35,26,608,6,7/1/2011 0:00,Espresso,Decaf Espresso,Decaf
254,Texas,South,Major Market,71,73,131,50,25,14,589,6,11/1/2011 0:00,Espresso,Decaf Espresso,Decaf
254,Texas,South,Major Market,42,83,140,57,41,18,364,9,1/1/2010 0:00,Herbal Tea,Lemon,Decaf
254,Texas,South,Major Market,65,83,157,57,43,18,364,9,1/1/2011 0:00,Herbal Tea,Lemon,Decaf
254,Texas,South,Major Market,35,61,102,42,33,13,384,9,5/1/2011 0:00,Herbal Tea,Lemon,Decaf
254,Texas,South,Major Market,26,51,84,34,30,10,432,9,7/1/2011 0:00,Herbal Tea,Lemon,Decaf
254,Texas,South,Major Market,44,96,160,64,52,21,-161,4,5/1/2010 0:00,Espresso,Caffe Latte,Regular
262,Wisconsin,Central,Small Market,13,66,120,54,53,20,312,1,1/1/2010 0:00,Coffee,Amaretto,Regular
262,Wisconsin,Central,Small Market,12,65,118,53,53,20,306,1,2/1/2010 0:00,Coffee,Amaretto,Regular
262,Wisconsin,Central,Small Market,13,66,120,54,53,20,301,1,3/1/2010 0:00,Coffee,Amaretto,Regular
262,Wisconsin,Central,Small Market,17,72,130,58,55,22,338,1,5/1/2010 0:00,Coffee,Amaretto,Regular
262,Wisconsin,Central,Small Market,14,67,121,54,53,20,391,1,11/1/2010 0:00,Coffee,Amaretto,Regular
262,Wisconsin,Central,Small Market,19,66,128,54,53,20,301,1,3/1/2011 0:00,Coffee,Amaretto,Regular
262,Wisconsin,Central,Small Market,25,74,132,59,52,22,403,1,7/1/2011 0:00,Coffee,Amaretto,Regular
262,Wisconsin,Central,Small Market,21,67,129,54,53,20,391,1,11/1/2011 0:00,Coffee,Amaretto,Regular
262,Wisconsin,Central,Small Market,9,111,190,79,102,72,551,2,1/1/2010 0:00,Coffee,Columbian,Regular
262,Wisconsin,Central,Small Market,17,132,227,95,115,86,532,2,3/1/2010 0:00,Coffee,Columbian,Regular
262,Wisconsin,Central,Small Market,17,129,221,92,112,83,599,2,5/1/2010 0:00,Coffee,Columbian,Regular
262,Wisconsin,Central,Small Market,32,173,297,124,141,112,717,2,7/1/2010 0:00,Coffee,Columbian,Regular
262,Wisconsin,Central,Small Market,16,130,224,94,114,85,694,2,11/1/2010 0:00,Coffee,Columbian,Regular
262,Wisconsin,Central,Small Market,23,129,219,92,104,83,599,2,5/1/2011 0:00,Coffee,Columbian,Regular
262,Wisconsin,Central,Small Market,33,154,262,110,121,100,665,2,6/1/2011 0:00,Coffee,Columbian,Regular
262,Wisconsin,Central,Small Market,30,145,266,105,125,95,716,2,12/1/2011 0:00,Coffee,Columbian,Regular
262,Wisconsin,Central,Small Market,58,114,199,85,56,28,555,3,9/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
262,Wisconsin,Central,Small Market,51,103,180,77,52,25,557,3,11/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
262,Wisconsin,Central,Small Market,74,103,192,77,53,25,423,3,2/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
262,Wisconsin,Central,Small Market,86,112,208,83,54,27,433,3,4/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
262,Wisconsin,Central,Small Market,87,121,210,91,54,30,533,3,6/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
262,Wisconsin,Central,Small Market,98,130,225,97,55,32,575,3,7/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
262,Wisconsin,Central,Small Market,50,96,177,81,46,25,1046,5,6/1/2010 0:00,Espresso,Caffe Mocha,Regular
262,Wisconsin,Central,Small Market,59,81,168,69,45,21,965,5,1/1/2011 0:00,Espresso,Caffe Mocha,Regular
262,Wisconsin,Central,Small Market,62,84,164,70,42,21,957,5,2/1/2011 0:00,Espresso,Caffe Mocha,Regular
262,Wisconsin,Central,Small Market,71,94,185,80,46,24,1055,5,10/1/2011 0:00,Espresso,Caffe Mocha,Regular
262,Wisconsin,Central,Small Market,74,96,188,80,46,24,1079,5,12/1/2011 0:00,Espresso,Caffe Mocha,Regular
262,Wisconsin,Central,Small Market,34,62,110,48,28,15,623,6,1/1/2010 0:00,Espresso,Decaf Espresso,Decaf
262,Wisconsin,Central,Small Market,35,62,110,48,27,15,599,6,5/1/2010 0:00,Espresso,Decaf Espresso,Decaf
262,Wisconsin,Central,Small Market,34,62,110,48,28,15,593,6,6/1/2010 0:00,Espresso,Decaf Espresso,Decaf
262,Wisconsin,Central,Small Market,18,39,69,30,21,9,581,6,8/1/2010 0:00,Espresso,Decaf Espresso,Decaf
262,Wisconsin,Central,Small Market,13,32,56,24,19,7,567,6,12/1/2010 0:00,Espresso,Decaf Espresso,Decaf
262,Wisconsin,Central,Small Market,50,63,119,49,29,16,611,6,3/1/2011 0:00,Espresso,Decaf Espresso,Decaf
262,Wisconsin,Central,Small Market,25,39,68,30,20,9,581,6,8/1/2011 0:00,Espresso,Decaf Espresso,Decaf
262,Wisconsin,Central,Small Market,15,29,54,22,19,7,573,6,10/1/2011 0:00,Espresso,Decaf Espresso,Decaf
262,Wisconsin,Central,Small Market,63,105,167,62,42,19,346,8,3/1/2010 0:00,Herbal Tea,Chamomile,Decaf
262,Wisconsin,Central,Small Market,46,84,133,49,38,15,342,8,4/1/2010 0:00,Herbal Tea,Chamomile,Decaf
262,Wisconsin,Central,Small Market,40,65,103,39,33,12,380,8,7/1/2011 0:00,Herbal Tea,Chamomile,Decaf
262,Wisconsin,Central,Small Market,79,94,161,57,41,17,349,8,9/1/2011 0:00,Herbal Tea,Chamomile,Decaf
262,Wisconsin,Central,Small Market,71,88,150,53,40,16,321,8,11/1/2011 0:00,Herbal Tea,Chamomile,Decaf
262,Wisconsin,Central,Small Market,43,68,115,47,25,13,772,9,2/1/2010 0:00,Herbal Tea,Lemon,Decaf
262,Wisconsin,Central,Small Market,51,77,130,53,26,14,803,9,5/1/2010 0:00,Herbal Tea,Lemon,Decaf
262,Wisconsin,Central,Small Market,58,85,144,59,27,16,870,9,7/1/2010 0:00,Herbal Tea,Lemon,Decaf
262,Wisconsin,Central,Small Market,63,91,154,63,28,17,864,9,8/1/2010 0:00,Herbal Tea,Lemon,Decaf
262,Wisconsin,Central,Small Market,45,70,118,48,25,13,851,9,10/1/2010 0:00,Herbal Tea,Lemon,Decaf
262,Wisconsin,Central,Small Market,27,47,78,31,20,8,856,9,11/1/2010 0:00,Herbal Tea,Lemon,Decaf
262,Wisconsin,Central,Small Market,70,72,129,49,25,13,779,9,4/1/2011 0:00,Herbal Tea,Lemon,Decaf
262,Wisconsin,Central,Small Market,70,77,129,53,24,14,803,9,5/1/2011 0:00,Herbal Tea,Lemon,Decaf
262,Wisconsin,Central,Small Market,80,85,143,59,25,16,870,9,7/1/2011 0:00,Herbal Tea,Lemon,Decaf
262,Wisconsin,Central,Small Market,87,91,153,63,26,17,864,9,8/1/2011 0:00,Herbal Tea,Lemon,Decaf
262,Wisconsin,Central,Small Market,67,70,126,48,25,13,851,9,10/1/2011 0:00,Herbal Tea,Lemon,Decaf
262,Wisconsin,Central,Small Market,31,68,114,46,37,14,388,11,4/1/2010 0:00,Tea,Darjeeling,Regular
262,Wisconsin,Central,Small Market,30,67,113,46,37,14,449,11,10/1/2010 0:00,Tea,Darjeeling,Regular
262,Wisconsin,Central,Small Market,33,71,120,49,38,15,454,11,11/1/2010 0:00,Tea,Darjeeling,Regular
262,Wisconsin,Central,Small Market,28,63,106,43,35,13,466,11,12/1/2010 0:00,Tea,Darjeeling,Regular
262,Wisconsin,Central,Small Market,46,68,121,46,37,14,388,11,4/1/2011 0:00,Tea,Darjeeling,Regular
262,Wisconsin,Central,Small Market,33,59,98,40,33,12,443,11,6/1/2011 0:00,Tea,Darjeeling,Regular
262,Wisconsin,Central,Small Market,29,54,89,36,31,11,462,11,7/1/2011 0:00,Tea,Darjeeling,Regular
262,Wisconsin,Central,Small Market,45,67,120,46,37,14,449,11,10/1/2011 0:00,Tea,Darjeeling,Regular
262,Wisconsin,Central,Small Market,42,63,113,43,35,13,466,11,12/1/2011 0:00,Tea,Darjeeling,Regular
262,Wisconsin,Central,Small Market,7,105,180,75,98,68,522,12,1/1/2010 0:00,Tea,Earl Grey,Regular
262,Wisconsin,Central,Small Market,2,90,154,64,88,58,551,12,5/1/2010 0:00,Tea,Earl Grey,Regular
262,Wisconsin,Central,Small Market,11,105,201,75,103,68,522,12,1/1/2011 0:00,Tea,Earl Grey,Regular
262,Wisconsin,Central,Small Market,1,87,160,63,86,57,506,12,3/1/2011 0:00,Tea,Earl Grey,Regular
262,Wisconsin,Central,Small Market,0,84,153,60,84,54,606,12,10/1/2011 0:00,Tea,Earl Grey,Regular
262,Wisconsin,Central,Small Market,-4,76,140,55,79,49,627,12,12/1/2011 0:00,Tea,Earl Grey,Regular
281,Texas,South,Major Market,292,295,582,251,98,77,1268,2,9/1/2011 0:00,Coffee,Columbian,Regular
281,Texas,South,Major Market,94,107,188,83,36,27,584,3,5/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
281,Texas,South,Major Market,39,51,96,39,25,12,541,3,10/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
281,Texas,South,Major Market,120,163,276,113,43,31,897,5,6/1/2010 0:00,Espresso,Caffe Mocha,Regular
281,Texas,South,Major Market,33,80,140,60,47,19,336,8,1/1/2010 0:00,Herbal Tea,Chamomile,Decaf
281,Texas,South,Major Market,51,80,157,60,49,19,336,8,1/1/2011 0:00,Herbal Tea,Chamomile,Decaf
281,Texas,South,Major Market,35,72,121,49,37,15,351,9,3/1/2010 0:00,Herbal Tea,Lemon,Decaf
281,Texas,South,Major Market,19,51,85,34,32,10,432,9,7/1/2010 0:00,Herbal Tea,Lemon,Decaf
281,Texas,South,Major Market,19,51,85,34,32,10,428,9,8/1/2010 0:00,Herbal Tea,Lemon,Decaf
281,Texas,South,Major Market,40,64,114,43,37,13,363,9,4/1/2011 0:00,Herbal Tea,Lemon,Decaf
281,Texas,South,Major Market,30,79,131,52,49,17,-456,4,7/1/2010 0:00,Espresso,Caffe Latte,Regular
281,Texas,South,Major Market,46,81,134,54,45,17,-321,4,6/1/2011 0:00,Espresso,Caffe Latte,Regular
303,Colorado,Central,Major Market,105,144,243,99,39,27,766,1,2/1/2010 0:00,Coffee,Amaretto,Regular
303,Colorado,Central,Major Market,134,126,227,87,36,24,756,1,3/1/2011 0:00,Coffee,Amaretto,Regular
303,Colorado,Central,Major Market,199,179,322,123,45,34,959,1,12/1/2011 0:00,Coffee,Amaretto,Regular
303,Colorado,Central,Major Market,68,107,190,83,39,27,584,2,5/1/2010 0:00,Coffee,Columbian,Regular
303,Colorado,Central,Major Market,101,107,202,83,39,27,613,2,2/1/2011 0:00,Coffee,Columbian,Regular
303,Colorado,Central,Major Market,98,112,197,87,38,28,564,2,7/1/2011 0:00,Coffee,Columbian,Regular
303,Colorado,Central,Major Market,62,74,141,58,32,19,548,2,9/1/2011 0:00,Coffee,Columbian,Regular
303,Colorado,Central,Major Market,40,51,96,39,24,12,541,2,10/1/2011 0:00,Coffee,Columbian,Regular
303,Colorado,Central,Major Market,105,145,245,100,40,28,822,3,4/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
303,Colorado,Central,Major Market,147,137,247,95,38,26,809,3,2/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
303,Colorado,Central,Major Market,150,139,249,95,38,26,799,3,3/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
303,Colorado,Central,Major Market,156,145,261,100,40,28,822,3,4/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
303,Colorado,Central,Major Market,155,152,254,104,37,29,871,3,5/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
303,Colorado,Central,Major Market,192,185,309,127,43,35,1007,3,7/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
303,Colorado,Central,Major Market,30,56,100,44,26,14,623,13,1/1/2010 0:00,Tea,Green Tea,Regular
303,Colorado,Central,Major Market,32,60,106,46,28,15,608,13,4/1/2010 0:00,Tea,Green Tea,Regular
303,Colorado,Central,Major Market,27,53,94,41,26,13,592,13,7/1/2010 0:00,Tea,Green Tea,Regular
303,Colorado,Central,Major Market,47,56,112,44,27,14,623,13,1/1/2011 0:00,Tea,Green Tea,Regular
303,Colorado,Central,Major Market,47,60,113,46,28,15,608,13,4/1/2011 0:00,Tea,Green Tea,Regular
303,Colorado,Central,Major Market,54,80,134,54,26,15,456,5,1/1/2010 0:00,Espresso,Caffe Mocha,Regular
303,Colorado,Central,Major Market,88,124,210,86,36,24,499,5,5/1/2010 0:00,Espresso,Caffe Mocha,Regular
303,Colorado,Central,Major Market,98,136,230,94,38,26,608,5,7/1/2010 0:00,Espresso,Caffe Mocha,Regular
303,Colorado,Central,Major Market,84,118,199,81,34,22,588,5,9/1/2010 0:00,Espresso,Caffe Mocha,Regular
303,Colorado,Central,Major Market,79,111,187,76,32,21,580,5,10/1/2010 0:00,Espresso,Caffe Mocha,Regular
303,Colorado,Central,Major Market,48,73,123,50,25,14,589,5,11/1/2010 0:00,Espresso,Caffe Mocha,Regular
